"353.6667,1.0,77.0,-82.49,64.88,-85.21"
"353.6667,1.1111,77.0,-82.49,64.88,-85.21"
"353.5556,1.1111,77.0,-82.49,64.88,-85.21"
"353.4444,1.2222,77.0,-82.49,64.88,-85.21"
"352.8889,1.2222,77.0,-82.49,64.88,-85.21"
"352.7778,1.1111,77.0,-82.49,64.88,-85.21"
"352.5556,1.1111,77.0,-82.49,64.88,-85.21"
"352.4444,1.0,77.0,-82.49,64.88,-85.21"
"352.3333,1.0,77.0,-82.49,64.88,-85.21"
"352.2222,1.1111,77.0,-82.49,64.88,-85.21"
"351.2222,1.1111,77.0,-82.49,64.88,-85.21"
"351.1111,1.0,77.0,-82.49,64.88,-85.21"
"351.0,1.0,77.0,-82.49,64.88,-85.21"
"350.7778,1.2222,77.0,-82.49,64.88,-85.21"
"350.7778,1.2222,92.0,-82.49,64.88,-85.21"
"347.2222,1.2222,92.0,-82.49,64.88,-85.21"
"347.2222,1.2222,77.0,-82.49,64.88,-85.21"
"347.0,1.0,77.0,-82.49,64.88,-85.21"
"346.8889,1.0,77.0,-82.49,64.88,-85.21"
"346.3333,0.4444,77.0,-82.49,64.88,-85.21"
"346.3333,0.3333,77.0,-82.49,64.88,-85.21"
"346.2222,0.2222,77.0,-82.49,64.88,-85.21"
"346.2222,0.1111,77.0,-82.49,64.88,-85.21"
"346.2222,0.2222,77.0,-82.49,64.88,-85.21"
"347.0,1.0,77.0,-82.49,64.88,-85.21"
"347.1111,1.0,77.0,-82.49,64.88,-85.21"
"347.3333,1.2222,77.0,-82.49,64.88,-85.21"
"348.1111,1.2222,77.0,-82.49,64.88,-85.21"
"348.3333,1.0,77.0,-82.49,64.88,-85.21"
"347.6667,0.3333,77.0,-82.49,64.88,-85.21"
"347.6667,0.2222,77.0,-82.49,64.88,-85.21"
"347.5556,0.1111,77.0,-82.49,64.88,-85.21"
"348.5556,1.1111,77.0,-82.49,64.88,-85.21"
"348.6667,1.1111,77.0,-82.49,64.88,-85.21"
"348.7778,1.2222,77.0,-82.49,64.88,-85.21"
"349.2222,1.2222,77.0,-82.49,64.88,-85.21"
"349.3333,1.1111,77.0,-82.49,64.88,-85.21"
"349.4444,1.1111,77.0,-82.49,64.88,-85.21"
"349.3333,1.1111,77.0,-82.49,64.88,-85.21"
"349.2222,1.2222,77.0,-82.49,64.88,-85.21"
"348.6667,1.2222,77.0,-82.49,64.88,-85.21"
"348.4444,1.0,77.0,-82.49,64.88,-85.21"
"348.3333,1.0,77.0,-82.49,64.88,-85.21"
"348.2222,1.1111,77.0,-82.49,64.88,-85.21"
"348.2222,1.2222,77.0,-82.49,64.88,-85.21"
"348.2222,1.2222,92.0,-82.49,64.88,-85.21"
"344.5556,1.2222,92.0,-82.49,64.88,-85.21"
"344.5556,1.2222,77.0,-82.49,64.88,-85.21"
"344.4444,1.1111,77.0,-82.49,64.88,-85.21"
"344.3333,1.1111,77.0,-82.49,64.88,-85.21"
"343.5556,0.3333,77.0,-82.49,64.88,-85.21"
"343.5556,0.1111,77.0,-82.49,64.88,-85.21"
"343.5556,0.2222,77.0,-82.49,64.88,-85.21"
"344.4444,1.1111,77.0,-82.49,64.88,-85.21"
"344.5556,1.1111,77.0,-82.49,64.88,-85.21"
"344.6667,1.2222,77.0,-82.49,64.88,-85.21"
"345.4444,1.2222,77.0,-82.49,64.88,-85.21"
"345.6667,1.0,77.0,-82.49,64.88,-85.21"
"345.5556,0.8889,77.0,-82.49,64.88,-85.21"
"345.4444,0.8889,77.0,-82.49,64.88,-85.21"
"345.2222,0.6667,77.0,-82.49,64.88,-85.21"
"345.2222,0.5556,77.0,-82.49,64.88,-85.21"
"344.8889,0.2222,77.0,-82.49,64.88,-85.21"
"344.8889,0.1111,77.0,-82.49,64.88,-85.21"
"345.2222,0.4444,77.0,-82.49,64.88,-85.21"
"345.2222,0.5556,77.0,-82.49,64.88,-85.21"
"345.6667,1.0,77.0,-82.49,64.88,-85.21"
"345.5556,1.1111,77.0,-82.49,64.88,-85.21"
"345.5556,1.2222,77.0,-82.49,64.88,-85.21"
"345.5556,1.2222,92.0,-82.49,64.88,-85.21"
"342.0,1.2222,92.0,-82.49,64.88,-85.21"
